label,text,text_length
1.0,"lasalle bank account alert ! please read !  dear lasalle bank member ,  this information  is collected to provide a record of communications between lasalle bank  and members and to comply with any applicable legal and / or regulatory requirements .  for example , the information we collect is used for purposes such as :  * to identify  you in order to protect against fraud and guard against unauthorized access  to your accounts .  * to enable us to complete your transactions quickly and efficiently , and to  provide you with quality customer service .  * to better serve your relationship by understanding which services may be the  right match for your needs , and telling you about new offers that may be of  interest to you .  * to help ensure that our information about you is current and accurate .  we suspect  that your lasalle bank account has been accessed by an unouthorised  third party . numerous login attempts were made from :  ip address : 24 . 123 . 125 . 75  isp host : rrcs - 24 - 123 - 125 - 75 . central . biz . rr . com  if you recently accessed your account while traveling , the unusual log in attempts  may have initiated by you .  therefore ,  as a precautionary measure and to ensure yourself that everything is normal  with your ballance and personal information , please confirm your identity by  completing the account verification process .  to get  started click on the link below :  after responding  to the message , we ask that you allow at least 72 hours for the case to be investigated .  emailing us before that time will result in delays . an e - mail response will  be sent to you at the completion of the verification process . we apologize in  advance for any inconvenience this may cause you and we would like to thank  you for your cooperation as we review this matter .  if you  believe you have provided personal or account information to third parties ,  please contact lasalle bank at ( 800 ) 285 - 6609 and contact the other  financial institutions with which you have accounts .  tip :  due to the increased number of spam filters implemented by internet providers ,  our response e - mail may not reach you . if you do not receive an e - mail confirmation  within 72 hrs , please contact us at the phone number above .  thanks  for your patience as we work together to protect your account .  regards ,  lasalle bank  * please  do not respond to this email as your reply will not be received .  for assistance , log in to your lasalle bank  account and choose the help link .  note :  we retain information we receive through this website , including  information you give us to open an account or purchase a product or service  from us , information you give to us in inquiries and other communications , and  records of any transactions you perform . we share this information with affiliated  and nonaffiliated parties only as necessary to process and service your transactions  with us , or as required by law . such parties may include those who provide services  to us in connection with your accounts or transactions , or who are involved  in providing you the services you request . in certain instances they might include  a purchaser or potential purchaser of an account . we also report information  to credit bureaus in appropriate cases . and we share information with government  agencies and law enforcement as necessary .",3395
0.0,"life alle mone,eppolum oru pole allalo",38
1.0,claim your free $ 1000 home depot gift card .  claim your home depot gift card - a $ 1000 value . were sure you can find a use for this gift card in your area . ( ) .  by exclusiverewards  dbdbkewi,197
0.0,happy new years melody!,23
1.0,"* * your account may suspend * *  dear paypal member ,  you have received this email as part of a verified paypal campaign meant to  increase security for your credit card against online credit card fraud .  verified paypal has detected that you have been using this email address for  online purchases and in order to protect yourself against online credit card  fraud we would like to introduce you to a new system that will protect you  against frauds .  you can associate your email address to your credit card and receive a  password that you will use for any online purchase . also you will be notified  by verified paypal when an online purchase is made .  follow the below and go to verified paypal . you can join the verified paypal  system or learn more about this .",777
0.0,"meeting requested  hi mr . kaminski ,  please send me your assistants name and number so i can schedule a time for  you and kevin to go to lunch next week .  thanks !  rebekah rushing ( rebekah _ rushing @ enron . net )  enron broadband services  broadband ventures group  713 - 853 - 3273 - phone  713 - 646 - 8010 - fax  - - - - - forwarded by rebekah rushing / enron communications on 01 / 05 / 01 02 : 00 pm  - - - - -  kevin garland  01 / 05 / 01 12 : 04 pm  to : vince j kaminski / hou / ect @ ect  cc : rebekah rushing / enron communications @ enron communications  subject : meeting requested  vince ,  i would like to meet with you or someone in your group to discuss some of the  investment ideas and structures we are exploring . how is your group  structured these days ? who would be best for me to meet ? might you be  available for lunch next week ? i will have my assistant contact you .  thank ,  kevin garland",927
1.0,"the big unit  within a few days you should notice immediate erection size increases  forget about your partner faking her orgasm or not being able to please  her . you will be able to penetrate deeper so your partner will experience  more pleasure as well as multiple orgasms during sexual intercourse .  86 % of women surveyed said that they would like their partner to be more  ' full ' sexually .  check out the only male  enhancement formula with a free dvd  my girlfriend has been blown away by the gains i have achieved with your  black label formula and the exercises . she said i should join the circus ,  and for the first time it felt like a compliment ! - ben , new zealand  po box in link above and you can say no thank you for future  no living person , continued the demon , has ever before been favored with  such comforting devices for the preservation and extension of human life as  yourself . you seem quite unappreciative , it is true ; but since our  connection i have come to realize that you are but an ordinary boy , with  many boyish limitations ; so i do not condemn your foolish actions too  harshly  that is kind of you , said rob",1159
0.0,"no i'm good for the movie, is it ok if i leave in an hourish?",61
0.0,ok k..sry i knw 2 siva..tats y i askd..,39
1.0,wait too long and . . . 1147  secretly  attract women or men  add some spice to your life  secretlyattract  women or men  delete,129
0.0,r ì_ comin back for dinner?,27
0.0,"if e timing can, then i go w u lor...",37
0.0,pls tell nelson that the bb's are no longer comin. the money i was expecting aint coming,88
1.0,"3 free tarot texts! find out about your love life now! try 3 for free! text chance to 85555 16 only! after 3 free, msgs å£1.50 each",131
1.0,ree entry in 2 a weekly comp for a chance to win an ipod. txt pod to 80182 to get entry (std txt rate) t&c's apply 08452810073 for details 18+,142
1.0,bring on the best software . . . at the most reasonable prices !  best software prices .  why can ' t they invent something for us to marry instead of women ?  ah ! the clock is always slow ; it is later than you think .,220
